timestamp,t_bmp,presion_hpa,altitud,t_dht,humedad
841524884,21.7,1008.63,39.54,22.7,63.4
841524885,21.7,1008.6,38.7,22.7,63.4
841524886,21.7,1008.56,38.7,22.7,63.5
841524887,21.7,1008.52,38.87,22.7,63.5
841524888,21.7,1008.61,38.54,22.7,63.5
841524889,21.7,1008.62,38.54,22.7,63.5
841524890,21.7,1008.64,38.37,22.7,63.5
841524891,21.7,1008.64,38.87,22.7,63.5
841524892,21.7,1008.54,39.71,22.7,63.5
841524893,21.7,1008.54,38.79,22.7,63.5
841524894,21.7,1008.59,38.37,22.7,63.5
841524895,21.7,1008.66,38.7,22.7,63.6
841524896,21.7,1008.62,38.04,22.7,63.6
841524897,21.7,1008.61,38.29,22.7,63.6
841524898,21.7,1008.63,38.29,22.7,63.6
841524899,21.7,1008.62,38.2,22.7,63.6
841524900,21.7,1008.58,38.7,22.7,63.6
841524901,21.7,1008.59,38.62,22.7,63.6
841524902,21.7,1008.59,38.87,22.7,63.6
841524962,21.7,1008.65,38.37,22.7,63.6
841524962,21.7,1008.58,39.71,22.7,63.6
841524962,21.7,1008.61,38.87,22.7,63.6
841524963,21.7,1008.67,38.62,22.7,63.8
841524963,21.7,1008.68,38.54,22.7,63.8
841524964,21.7,1008.58,38.79,22.7,63.8
841524965,21.7,1008.71,37.87,22.7,63.8
841524966,21.8,1008.6,38.7,22.7,63.8
841524967,21.8,1008.61,38.12,22.7,63.8
841524968,21.8,1008.65,37.95,22.7,63.8
841524969,21.8,1008.6,38.45,22.7,63.8
841524970,21.8,1008.53,39.54,22.7,63.7
841524971,21.8,1008.64,38.45,22.7,63.7
841524972,21.8,1008.57,38.87,22.7,63.7
841524973,21.8,1008.6,38.87,22.7,63.7
841524974,21.8,1008.63,38.54,22.7,63.7
841524975,21.8,1008.65,39.04,22.7,63.7
841524976,21.8,1008.66,38.04,22.7,63.7
841524977,21.8,1008.63,38.12,22.7,63.7
841524978,21.8,1008.63,38.45,22.7,63.7
841524979,21.8,1008.68,38.62,22.7,63.7
841524980,21.8,1008.53,38.54,22.7,63.7
841524981,21.8,1008.58,38.37,22.7,63.7
841524982,21.8,1008.65,38.29,22.7,63.7
841524983,21.8,1008.62,38.96,22.7,63.7
841524984,21.8,1008.64,39.04,22.7,63.6
841524985,21.8,1008.61,37.78,22.7,63.6
841524986,21.8,1008.68,38.87,22.7,63.6
841524987,21.8,1008.68,38.12,22.7,63.6
841524988,21.8,1008.66,38.29,22.7,63.7
841524989,21.8,1008.59,39.04,22.7,63.7
841524990,21.8,1008.65,38.12,22.7,63.7
841524991,21.8,1008.61,38.45,22.7,63.7
841524992,21.8,1008.61,39.29,22.7,63.7
841524993,21.8,1008.63,38.79,22.7,63.6
841524994,21.8,1008.67,37.78,22.7,63.6
841524995,21.8,1008.62,38.62,22.7,63.6
841524996,21.8,1008.58,37.78,22.7,63.6
841524997,21.8,1008.6,39.04,22.7,63.6
841524998,21.8,1008.68,38.12,22.7,63.6
841524999,21.8,1008.65,38.04,22.7,63.6
841525000,21.8,1008.58,37.2,22.8,63.7
841525001,21.8,1008.62,38.2,22.8,63.7
841525002,21.8,1008.61,38.2,22.7,63.6
841525003,21.8,1008.65,38.04,22.7,63.6
841525004,21.8,1008.55,38.04,22.7,63.6
841525005,21.8,1008.6,38.62,22.7,63.6
841525006,21.9,1008.63,38.37,22.7,63.6
841525007,21.9,1008.56,38.12,22.7,63.6
841525008,21.9,1008.67,38.54,22.7,63.6
841525009,21.9,1008.57,38.12,22.7,63.6
841525010,21.9,1008.61,39.46,22.7,63.6
841525011,21.9,1008.6,37.53,22.7,63.6
841525012,21.9,1008.66,38.7,22.7,63.6
841525013,21.9,1008.64,38.45,22.7,63.6
841525014,21.9,1008.64,38.04,22.8,63.6
841525015,21.9,1008.6,39.04,22.8,63.6
841525016,21.9,1008.67,38.7,22.8,63.6
841525017,21.9,1008.64,38.04,22.8,63.6
841525018,21.9,1008.58,38.2,22.7,63.6
841525019,21.9,1008.59,38.87,22.7,63.6
841525020,21.9,1008.65,39.12,22.7,63.6
841525021,21.9,1008.65,37.62,22.7,63.6
841525022,21.9,1008.6,37.87,22.7,63.6
841525082,21.9,1008.63,38.54,22.7,63.6
841525082,21.9,1008.66,37.95,22.7,63.6
841525082,21.9,1008.61,38.04,22.7,63.6
841525083,22.0,1008.67,38.29,22.7,63.8
841525083,22.0,1008.63,38.37,22.7,63.8
841525084,22.0,1008.6,38.79,22.7,63.8
841525085,22.0,1008.67,37.95,22.7,63.8
841525086,22.0,1008.68,38.29,22.7,63.8
841525087,22.0,1008.58,38.2,22.7,63.8
841525088,22.0,1008.63,38.2,22.7,63.8
841525089,22.0,1008.6,38.45,22.7,63.7
841525090,22.0,1008.62,38.96,22.7,63.7
841525091,22.0,1008.62,38.2,22.7,63.8
841525092,22.0,1008.68,38.37,22.7,63.8
841525093,22.0,1008.67,38.12,22.7,63.8
841525094,22.0,1008.56,38.54,22.7,63.7
841525095,22.0,1008.61,39.04,22.7,63.7
841525096,22.0,1008.71,38.2,22.7,63.7
841525097,22.0,1008.67,37.53,22.7,63.7
841525098,22.0,1008.69,37.95,22.7,63.7
841525099,22.0,1008.72,38.2,22.7,63.7
841525100,22.0,1008.69,38.54,22.7,63.7
841525101,22.0,1008.61,38.37,22.7,63.7
841525102,22.0,1008.59,38.54,22.7,63.7
841525103,22.0,1008.67,38.29,22.7,63.7
841525104,22.0,1008.54,38.54,22.7,63.7
841525105,22.0,1008.64,38.45,22.7,63.7
841525106,22.0,1008.66,39.54,22.7,63.7
841525107,22.0,1008.71,38.45,22.7,63.7
841525108,22.0,1008.6,38.37,22.7,63.7
841525109,22.0,1008.57,38.2,22.7,63.7
841525110,22.0,1008.58,38.2,22.7,63.7
841525111,22.0,1008.7,37.78,22.7,63.7
841525112,22.0,1008.63,39.46,22.7,63.7
841525113,22.0,1008.7,37.87,22.7,63.7
841525114,22.0,1008.56,38.87,22.7,63.7
841525115,22.0,1008.65,37.78,22.7,63.7
841525116,22.0,1008.66,38.37,22.7,63.6
841525117,22.0,1008.63,38.54,22.7,63.6
841525118,22.0,1008.71,38.2,22.7,63.6
841525119,22.0,1008.64,37.95,22.7,63.6
841525120,22.0,1008.64,38.45,22.7,63.6
841525121,22.0,1008.59,38.79,22.7,63.6
841525122,22.0,1008.65,37.95,22.7,63.6
841525123,22.0,1008.63,38.12,22.8,63.6
841525124,22.0,1008.5,39.54,22.8,63.6
841525125,22.0,1008.69,38.7,22.8,63.6
841525126,22.0,1008.64,37.95,22.8,63.6
841525127,22.0,1008.69,38.04,22.8,63.6
841525128,22.0,1008.55,38.04,22.8,63.6
841525129,22.0,1008.63,38.7,22.8,63.6
841525130,22.0,1008.69,38.04,22.8,63.5
841525131,22.0,1008.65,38.04,22.8,63.5
841525132,22.0,1008.63,38.45,22.8,63.5
841525133,22.0,1008.64,38.37,22.8,63.5
841525134,22.0,1008.65,37.95,22.8,63.5
841525135,22.0,1008.66,38.45,22.8,63.5
841525136,22.0,1008.68,38.45,22.8,63.5
841525137,22.0,1008.58,38.79,22.8,63.6
841525138,22.0,1008.68,38.2,22.8,63.6
841525139,22.0,1008.65,38.29,22.8,63.6
841525140,22.0,1008.71,37.95,22.8,63.6
841525141,22.0,1008.67,37.7,22.8,63.6
841525142,22.0,1008.63,38.54,22.8,63.5
841525143,22.0,1008.63,39.04,22.8,63.5
841525144,22.0,1008.67,37.95,22.9,63.5
841525145,22.0,1008.67,37.95,22.9,63.5
841525146,22.0,1008.67,38.04,22.9,63.5
841525147,22.0,1008.61,39.12,22.9,63.5
841525148,22.0,1008.72,38.29,22.9,63.5
841525149,22.0,1008.66,38.45,22.9,63.5
841525150,22.0,1008.56,38.62,22.9,63.5
841525151,22.0,1008.67,38.12,22.9,63.4
841525152,22.0,1008.61,38.29,22.9,63.4
841525153,22.0,1008.71,38.62,22.9,63.4
841525154,22.0,1008.68,38.04,22.9,63.4
841525155,22.0,1008.6,38.79,23.0,63.4
841525156,22.1,1008.67,37.28,23.0,63.4
841525157,22.1,1008.65,38.12,23.0,63.4
841525158,22.1,1008.67,38.37,23.0,63.4
841525159,22.1,1008.65,37.95,23.0,63.4
841525160,22.1,1008.63,38.45,23.0,63.3
841525161,22.1,1008.72,38.2,23.0,63.3
841525162,22.1,1008.66,37.78,23.0,63.3
841525163,22.2,1008.7,37.78,23.0,63.3
841525164,22.1,1008.68,38.62,23.0,63.3
841525165,22.2,1008.66,38.37,23.0,63.3
841525166,22.2,1008.74,37.95,23.0,63.3
841525167,22.2,1008.69,37.37,23.0,63.3
841525168,22.2,1008.69,38.29,23.0,63.3
841525169,22.2,1008.76,38.29,23.1,63.2
841525170,22.2,1008.66,38.7,23.1,63.2
841525171,22.2,1008.72,38.29,23.1,63.2
841525172,22.2,1008.72,37.2,23.1,63.2
841525173,22.2,1008.66,38.37,23.1,63.2
841525174,22.2,1008.75,37.7,23.1,63.1
841525175,22.2,1008.69,38.37,23.1,63.1
841525176,22.2,1008.74,37.2,23.1,63.0
841525177,22.2,1008.71,38.12,23.1,63.0
841525178,22.2,1008.67,37.53,23.1,63.0
841525179,22.2,1008.68,38.62,23.1,63.0
841525180,22.2,1008.73,37.45,23.2,62.9
841525181,22.2,1008.66,37.78,23.2,62.9
841525182,22.2,1008.56,38.45,23.2,62.9
841525183,22.3,1008.7,37.28,23.2,62.9
841525184,22.3,1008.59,38.54,23.2,62.9
841525185,22.2,1008.71,38.37,23.2,62.8
841525186,22.3,1008.68,37.62,23.2,62.8
841525187,22.2,1008.66,38.2,23.2,62.8
841525188,22.2,1008.72,37.45,23.2,62.8
841525189,22.2,1008.77,37.2,23.2,62.8
841525190,22.3,1008.72,38.2,23.3,62.7
841525191,22.3,1008.69,37.62,23.3,62.7
841525192,22.3,1008.71,38.04,23.3,62.6
841525193,22.3,1008.72,37.62,23.3,62.6
841525194,22.3,1008.65,38.37,23.3,62.6
841525195,22.3,1008.73,38.2,23.3,62.6
841525196,22.3,1008.69,37.87,23.3,62.6
841525197,22.3,1008.7,37.7,23.3,62.6
841525198,22.3,1008.78,37.45,23.3,62.6
841525199,22.3,1008.58,38.62,23.4,62.5
841525200,22.3,1008.65,37.95,23.4,62.5
841525201,22.3,1008.7,37.7,23.4,62.4
841525202,22.3,1008.69,37.95,23.4,62.4
841525203,22.3,1008.69,37.87,23.4,62.3
841525204,22.3,1008.68,38.12,23.4,62.3
841525205,22.3,1008.7,37.45,23.4,62.3
841525206,22.4,1008.68,38.87,23.5,62.3
841525207,22.3,1008.7,38.04,23.5,62.3
841525208,22.4,1008.62,37.87,23.5,62.1
841525209,22.4,1008.64,38.87,23.5,62.1
841525210,22.4,1008.7,37.7,23.5,62.1
841525211,22.4,1008.72,37.7,23.5,62.1
841525212,22.4,1008.76,37.87,23.5,62.0
841525213,22.4,1008.72,37.2,23.5,62.0
841525214,22.4,1008.72,37.7,23.5,62.0
841525215,22.4,1008.77,37.78,23.5,61.9
841525216,22.4,1008.73,37.28,23.5,61.9
841525217,22.4,1008.7,37.78,23.6,61.8
841525218,22.4,1008.69,38.04,23.6,61.8
841525219,22.4,1008.64,39.12,23.6,61.8
841525220,22.4,1008.63,38.29,23.6,61.8
841525221,22.4,1008.74,37.37,23.6,61.8
841525222,22.4,1008.67,37.95,23.6,61.7
841525223,22.4,1008.74,37.62,23.6,61.7
841525224,22.4,1008.64,39.12,23.6,61.6
841525225,22.4,1008.78,37.03,23.6,61.6
841525226,22.4,1008.69,37.78,23.6,61.6
841525227,22.4,1008.7,37.95,23.6,61.6
841525228,22.4,1008.71,37.78,23.6,61.5
841525229,22.4,1008.68,38.2,23.6,61.5
841525230,22.4,1008.68,37.7,23.6,61.5
841525231,22.4,1008.7,37.87,23.6,61.5
841525232,22.4,1008.62,38.29,23.6,61.5
841525233,22.4,1008.73,37.62,23.6,61.4
841525234,22.4,1008.76,37.37,23.6,61.4
841525235,22.4,1008.76,37.37,23.7,61.3
841525236,22.4,1008.72,38.45,23.7,61.3
841525237,22.4,1008.69,38.04,23.7,61.3
841525238,22.4,1008.72,38.12,23.7,61.3
841525239,22.4,1008.76,37.37,23.7,61.3
841525240,22.4,1008.71,37.12,23.7,61.2
841525241,22.4,1008.71,37.45,23.7,61.2
841525242,22.4,1008.72,38.2,23.6,61.2
841525243,22.4,1008.69,37.62,23.6,61.2
841525244,22.4,1008.7,37.62,23.6,61.1
841525245,22.4,1008.77,37.45,23.6,61.1
841525246,22.4,1008.74,37.53,23.6,61.1
841525247,22.4,1008.74,37.78,23.7,61.2
841525248,22.3,1008.71,37.78,23.7,61.2
841525249,22.3,1008.7,38.37,23.7,61.1
841525250,22.3,1008.73,37.45,23.7,61.1
841525251,22.3,1008.59,37.78,23.7,61.1
841525252,22.3,1008.67,37.62,23.7,61.1
841525253,22.4,1008.74,38.12,23.7,61.1
841525254,22.4,1008.67,37.95,23.6,61.0
841525255,22.4,1008.71,37.28,23.6,61.0
841525256,22.3,1008.75,37.12,23.6,61.0
841525257,22.3,1008.79,37.95,23.6,61.0
841525258,22.3,1008.69,37.37,23.6,61.0
841525259,22.3,1008.76,37.87,23.6,61.0
841525260,22.3,1008.72,36.95,23.6,61.0
841525261,22.3,1008.74,37.2,23.6,61.0
841525262,22.3,1008.77,37.62,23.6,61.0
841525322,22.3,1008.76,36.53,23.6,60.9
841525322,22.3,1008.78,37.37,23.6,60.9
841525322,22.3,1008.8,37.28,23.6,60.9
841525323,22.3,1008.78,37.37,23.4,61.3
841525323,22.3,1008.78,37.7,23.4,61.3
841525324,22.3,1008.77,36.95,23.4,61.3
841525325,22.3,1008.78,37.78,23.4,61.3
841525326,22.3,1008.66,37.45,23.4,61.3
841525327,22.3,1008.71,36.95,23.4,61.3
841525328,22.3,1008.84,36.95,23.4,61.3
841525329,22.3,1008.64,37.87,23.4,61.3
841525330,22.3,1008.77,37.45,23.4,61.3
841525331,22.3,1008.74,37.53,23.4,61.3
841525332,22.3,1008.76,37.12,23.4,61.3
841525333,22.3,1008.83,37.2,23.4,61.3
841525334,22.3,1008.72,36.95,23.4,61.3
841525335,22.3,1008.76,38.12,23.4,61.3
841525336,22.3,1008.74,37.87,23.4,61.4
841525337,22.3,1008.69,37.7,23.4,61.4
841525338,22.3,1008.65,37.87,23.4,61.4
841525339,22.4,1008.75,37.03,23.4,61.4
841525340,22.4,1008.71,37.7,23.3,61.5
841525341,22.3,1008.74,37.28,23.3,61.5
841525342,22.4,1008.75,36.78,23.3,61.5
841525343,22.4,1008.69,37.95,23.3,61.5
841525344,22.4,1008.73,37.53,23.3,61.5
841525345,22.3,1008.76,36.95,23.3,61.5
841525346,22.3,1008.76,37.12,23.3,61.5
841525347,22.3,1008.74,37.37,23.3,61.5
841525348,22.4,1008.8,37.62,23.3,61.5
841525349,22.3,1008.77,36.95,23.3,61.5
841525350,22.3,1008.77,36.87,23.3,61.5
841525351,22.3,1008.76,37.7,23.3,61.5
841525352,22.3,1008.66,37.45,23.3,61.6
841525353,22.3,1008.79,37.2,23.3,61.6
841525354,22.3,1008.75,36.95,23.3,61.6
841525355,22.3,1008.83,37.53,23.3,61.6
841525356,22.3,1008.78,37.03,23.3,61.6
841525357,22.3,1008.77,37.87,23.3,61.6
841525358,22.3,1008.76,37.12,23.3,61.6
841525359,22.3,1008.83,36.78,23.3,61.6
841525360,22.3,1008.74,37.53,23.3,61.6
841525361,22.3,1008.78,37.28,23.3,61.7
841525362,22.3,1008.7,38.29,23.3,61.7
841525363,22.3,1008.77,37.28,23.3,61.7
841525364,22.3,1008.87,38.12,23.3,61.7
841525365,22.3,1008.69,38.37,23.3,61.7
841525366,22.3,1008.74,37.37,23.3,61.7
841525367,22.3,1008.71,37.37,23.3,61.7
841525368,22.3,1008.73,36.62,23.2,61.8
841525369,22.3,1008.76,37.62,23.2,61.8
841525370,22.3,1008.82,37.12,23.3,61.8
841525371,22.3,1008.82,37.87,23.3,61.8
841525372,22.3,1008.83,36.95,23.2,61.8
841525373,22.3,1008.83,36.62,23.2,61.8
841525374,22.3,1008.83,37.37,23.2,61.8
841525375,22.3,1008.81,36.87,23.2,61.8
841525376,22.3,1008.78,37.62,23.2,61.8
841525377,22.3,1008.8,37.45,23.2,61.8
841525378,22.3,1008.77,37.28,23.2,61.8
841525379,22.3,1008.75,37.7,23.2,61.8
841525380,22.3,1008.76,37.45,23.2,61.8
841525381,22.3,1008.77,37.62,23.2,61.8
841525382,22.3,1008.76,37.12,23.2,61.9
841525383,22.3,1008.82,37.45,23.2,61.9
841525384,22.3,1008.78,37.28,23.2,61.8
841525385,22.3,1008.76,37.7,23.2,61.8
841525386,22.3,1008.8,37.03,23.2,61.9
841525387,22.3,1008.82,36.95,23.2,61.9
841525388,22.3,1008.81,37.28,23.2,61.9
841525389,22.3,1008.8,37.62,23.2,61.9
841525390,22.3,1008.7,38.37,23.2,61.9
841525391,22.3,1008.74,37.37,23.2,61.9
841525392,22.3,1008.77,36.62,23.2,61.9
841525393,22.3,1008.73,38.12,23.2,61.9
841525394,22.3,1008.8,37.2,23.2,61.9
841525395,22.3,1008.81,37.78,23.2,61.9
841525396,22.3,1008.74,36.95,23.2,61.9
841525397,22.3,1008.75,37.28,23.2,61.9
841525398,22.3,1008.69,37.45,23.1,61.9
841525399,22.3,1008.71,37.45,23.1,61.9
841525400,22.3,1008.81,37.62,23.1,62.0
841525401,22.3,1008.81,36.37,23.1,62.0
841525402,22.3,1008.83,36.87,23.1,62.0
841525403,22.3,1008.8,37.03,23.1,62.0
841525404,22.3,1008.86,36.53,23.1,62.0
841525405,22.3,1008.78,37.45,23.1,62.0
841525406,22.3,1008.7,37.62,23.1,62.0
841525407,22.3,1008.77,37.45,23.1,62.0
841525408,22.3,1008.81,37.53,23.1,62.0
841525409,22.3,1008.83,37.28,23.1,62.1
841525410,22.3,1008.81,38.7,23.1,62.1
841525411,22.3,1008.8,37.03,23.1,62.1
841525412,22.3,1008.78,37.45,23.1,62.1
841525413,22.3,1008.74,36.87,23.1,62.1
841525414,22.3,1008.79,37.03,23.1,62.1
841525415,22.3,1008.76,37.87,23.1,62.1
841525416,22.3,1008.84,36.7,23.1,62.1
841525417,22.3,1008.81,37.45,23.1,62.1
841525418,22.3,1008.77,36.45,23.1,62.1
841525419,22.3,1008.77,37.53,23.1,62.1
841525420,22.3,1008.85,36.78,23.1,62.2
841525421,22.3,1008.85,37.12,23.1,62.2
841525422,22.3,1008.79,37.45,23.1,62.2
841525423,22.3,1008.79,37.87,23.1,62.2
841525424,22.3,1008.75,37.37,23.1,62.2
841525425,22.3,1008.82,36.87,23.1,62.2
841525426,22.3,1008.82,37.28,23.1,62.2
841525427,22.3,1008.73,37.45,23.1,62.2
841525428,22.3,1008.7,38.04,23.1,62.2
841525429,22.3,1008.74,37.78,23.1,62.2
841525430,22.3,1008.79,37.2,23.1,62.3
841525431,22.3,1008.8,36.62,23.1,62.3
841525432,22.3,1008.84,36.53,23.1,62.2
841525433,22.3,1008.77,37.62,23.1,62.2
841525434,22.3,1008.73,37.53,23.1,62.2
841525435,22.3,1008.78,37.7,23.1,62.2
841525436,22.3,1008.77,37.37,23.1,62.2
841525437,22.3,1008.83,36.7,23.1,62.2
841525438,22.3,1008.78,36.87,23.1,62.2
841525440,22.3,1008.82,38.04,23.1,62.2
841525440,22.3,1008.83,36.53,23.1,62.2
841525441,22.3,1008.83,37.53,23.1,62.2
841525442,22.3,1008.82,37.12,23.1,62.2
841525443,22.3,1008.71,37.78,23.1,62.2
841525444,22.3,1008.81,36.78,23.1,62.2
841525445,22.3,1008.84,36.28,23.1,62.2
841525446,22.3,1008.76,37.37,23.1,62.2
841525447,22.3,1008.79,37.03,23.1,62.2
841525448,22.3,1008.81,36.95,23.1,62.2
841525449,22.3,1008.67,37.37,23.1,62.2
841525450,22.3,1008.73,37.28,23.1,62.2
841525451,22.3,1008.84,37.28,23.1,62.2
841525452,22.3,1008.91,36.45,23.1,62.2
841525453,22.3,1008.81,37.37,23.1,62.2
841525454,22.3,1008.8,37.03,23.1,62.2
841525455,22.3,1008.83,36.37,23.1,62.2
841525457,22.3,1008.87,36.2,23.1,62.2
841525457,22.3,1008.83,36.28,23.0,62.3
841525458,22.3,1008.74,36.62,23.0,62.3
841525459,22.3,1008.83,36.62,23.0,62.3
841525460,22.3,1008.82,36.95,23.0,62.3
841525461,22.3,1008.7,37.45,23.0,62.3
841525462,22.3,1008.73,37.2,23.1,62.3
841525463,22.3,1008.84,36.45,23.1,62.3
841525464,22.3,1008.85,36.53,23.1,62.3
841525466,22.3,1008.79,36.78,23.1,62.3
841525466,22.3,1008.84,36.45,23.0,62.3
841525467,22.3,1008.88,36.53,23.0,62.3
841525468,22.3,1008.77,37.03,23.1,62.3
841525469,22.3,1008.82,37.03,23.1,62.3
841525470,22.3,1008.82,36.2,23.1,62.3
841525471,22.3,1008.8,37.2,23.0,62.4
841525472,22.3,1008.77,36.7,23.0,62.4
841525473,22.3,1008.78,36.37,23.0,62.4
841525475,22.3,1008.83,36.45,23.0,62.4
841525475,22.3,1008.78,36.7,23.0,62.4
841525476,22.3,1008.76,36.28,23.0,62.4
841525477,22.3,1008.81,36.28,23.0,62.4
841525478,22.3,1008.79,36.78,23.0,62.4
841525479,22.3,1008.82,36.53,23.0,62.4
841525480,22.3,1008.81,37.12,23.1,62.4
841525481,22.3,1008.75,37.28,23.1,62.4
841525482,22.3,1008.84,36.87,23.0,62.5
841525484,22.3,1008.87,37.12,23.0,62.5
841525484,22.3,1008.91,36.53,23.0,62.4
841525485,22.3,1008.83,37.28,23.0,62.4
841525487,22.3,1008.82,36.95,23.0,62.4
841525487,22.3,1008.8,37.03,23.0,62.4
841525488,22.3,1008.8,37.28,23.0,62.4
841525489,22.3,1008.88,36.62,23.0,62.5
841525490,22.3,1008.91,36.53,23.0,62.5
841525491,22.3,1008.78,37.03,23.0,62.4
841525492,22.3,1008.81,36.37,23.0,62.4
841525494,22.3,1008.81,36.95,23.0,62.4
841525494,22.3,1008.85,35.86,23.0,62.5
841525496,22.3,1008.85,36.53,23.0,62.5
841525496,22.3,1008.86,36.7,23.0,62.4
841525497,22.3,1008.87,36.45,23.0,62.4
841525498,22.3,1008.81,37.78,23.1,62.5
841525500,22.3,1008.85,37.37,23.1,62.5
841525500,22.3,1008.81,36.2,23.0,62.4
841525501,22.3,1008.81,36.53,23.0,62.4
841525502,22.3,1008.82,36.53,23.0,62.4
841525503,22.3,1008.84,36.62,23.0,62.4
841525505,22.3,1008.83,36.62,23.0,62.4
841525505,22.3,1008.93,36.45,23.0,62.4
841525506,22.3,1008.84,37.37,23.0,62.4
841525507,22.3,1008.79,36.87,23.0,62.4
841525509,22.3,1008.81,36.45,23.0,62.4
841525509,22.3,1008.92,36.2,23.0,62.4
841525510,22.3,1008.84,36.95,23.0,62.4
841525511,22.3,1008.87,36.87,23.0,62.4
841525512,22.3,1008.9,36.62,23.0,62.4
841525514,22.3,1008.79,37.45,23.0,62.4
841525514,22.3,1008.95,36.28,23.0,62.4
841525515,22.3,1008.81,37.03,23.0,62.4
841525516,22.3,1008.78,36.53,23.0,62.4
841525518,22.3,1008.92,36.95,23.0,62.4
841525518,22.3,1008.85,37.03,23.0,62.4
841525519,22.3,1008.88,36.62,23.0,62.5
841525521,22.3,1008.85,35.86,23.0,62.5
841525521,22.3,1008.84,36.53,23.0,62.4
841525523,22.3,1008.86,36.28,23.0,62.4
841525523,22.3,1008.84,36.7,23.0,62.4
841525524,22.3,1008.86,37.12,23.0,62.4
841525526,22.3,1008.87,36.45,23.0,62.4
841525526,22.3,1008.8,36.87,23.0,62.4
841525528,22.3,1008.91,36.28,23.0,62.4
841525528,22.3,1008.92,36.87,23.0,62.4
841525530,22.3,1008.83,36.87,23.0,62.4
841525530,22.3,1008.91,36.28,23.0,62.5
841525531,22.3,1008.91,35.78,23.0,62.5
841525532,22.3,1008.94,35.95,23.0,62.5
841525534,22.3,1008.91,36.28,23.0,62.5
841525534,22.3,1008.77,36.87,23.0,62.5
841525535,22.3,1008.92,35.86,23.0,62.4
841525537,22.3,1009.01,36.37,23.0,62.4
841525537,22.3,1008.91,35.78,23.0,62.4
841525539,22.3,1008.94,35.61,23.0,62.4
841525539,22.3,1008.84,37.28,23.0,62.4
841525540,22.3,1008.8,36.78,23.0,62.4
841525541,22.3,1008.82,36.28,23.0,62.4
841525543,22.3,1008.88,36.37,23.0,62.4
841525543,22.3,1008.92,35.95,23.0,62.4
841525544,22.3,1008.88,36.37,23.0,62.4
841525546,22.3,1008.86,36.11,23.0,62.4
841525546,22.3,1008.9,36.78,23.0,62.5
841525548,22.3,1008.89,36.28,23.0,62.5
841525548,22.3,1008.85,36.78,23.0,62.5
841525549,22.3,1008.87,36.45,23.0,62.5
841525550,22.3,1008.88,35.86,23.0,62.5
841525552,22.3,1008.87,36.28,23.0,62.5
841525552,22.3,1008.91,35.78,23.0,62.5
841525553,22.3,1008.83,36.28,23.0,62.5
841525555,22.3,1008.87,36.78,23.0,62.5
841525555,22.3,1008.9,36.87,23.0,62.5
841525557,22.3,1008.82,36.87,23.0,62.5
841525557,22.3,1008.95,35.95,23.0,62.5
841525558,22.3,1008.95,36.11,23.0,62.6
841525560,22.3,1008.81,36.28,23.0,62.6
841525561,22.3,1008.94,35.7,23.0,62.6
841525561,22.3,1008.86,36.7,23.0,62.6
841525563,22.3,1008.91,36.28,23.0,62.5
841525563,22.3,1008.9,36.03,23.0,62.5
841525565,22.3,1008.91,36.11,23.0,62.6
841525565,22.3,1008.92,36.03,23.0,62.6
841525566,22.3,1008.89,36.7,23.0,62.6
841525568,22.3,1008.83,37.12,23.1,62.6
841525569,22.3,1008.84,36.45,23.1,62.6
841525569,22.3,1008.89,36.11,23.1,62.6
841525571,22.3,1008.92,36.28,23.1,62.6
841525572,22.3,1008.85,36.87,23.1,62.6
841525573,22.3,1008.85,36.53,23.1,62.6
841525574,22.3,1008.92,36.28,23.1,62.6
841525574,22.3,1008.82,36.78,23.1,62.5
841525576,22.3,1008.83,36.87,23.1,62.5
841525577,22.3,1008.88,35.7,23.2,62.5
841525577,22.3,1008.9,36.53,23.2,62.5
841525579,22.3,1008.91,37.12,23.2,62.5
841525579,22.3,1008.83,35.45,23.2,62.5
841525580,22.3,1008.9,36.45,23.2,62.4
841525582,22.3,1008.88,36.37,23.2,62.4
841525582,22.3,1009.01,35.86,23.2,62.4
841525583,22.3,1008.84,36.28,23.2,62.4
841525585,22.3,1008.98,36.11,23.2,62.4
841525585,22.3,1008.88,36.11,23.2,62.4
841525587,22.3,1008.85,36.78,23.2,62.4
841525587,22.3,1008.91,35.95,23.3,62.3
841525588,22.3,1008.93,36.11,23.3,62.3
841525590,22.3,1008.97,36.37,23.3,62.3
841525591,22.3,1008.96,35.7,23.3,62.3
841525591,22.3,1008.92,36.11,23.3,62.3
841525593,22.3,1008.85,36.28,23.3,62.2
841525593,22.3,1008.95,36.45,23.3,62.2
841525595,22.3,1008.96,36.7,23.3,62.2
841525596,22.3,1008.9,36.37,23.3,62.2
841525597,22.3,1008.94,36.37,23.3,62.2
841525598,22.3,1008.89,36.03,23.3,62.2
841525599,22.3,1009.0,36.28,23.3,62.2
841525599,22.3,1008.94,35.28,23.4,62.1
841525601,22.3,1009.0,36.11,23.4,62.1
841525601,22.3,1009.0,36.78,23.4,62.1
841525602,22.3,1008.84,37.03,23.4,62.1
841525604,22.3,1008.82,36.53,23.4,62.0
841525605,22.3,1008.84,36.95,23.4,62.0
841525605,22.3,1008.9,36.45,23.4,62.0
841525607,22.3,1008.86,35.61,23.4,62.0
841525608,22.3,1008.88,36.28,23.4,62.0
841525608,22.3,1008.94,35.7,23.4,61.9
841525610,22.3,1008.97,35.7,23.4,61.9
